txn_id,reporting_year,period_month,period_state,txn_date,account_id,account_name,account_type,txn_class,amount_base,base_currency,amount_reporting,reporting_currency,gl_code,category_group_key,source_system,source_record_ref
hbgl_2026_000420,2026,2026-05,forecast,2026-05-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-05-01:420
hbgl_2026_000421,2026,2026-04,forecast,2026-04-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-04-01:421
hbgl_2026_000422,2026,2026-08,forecast,2026-08-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-08-01:422
hbgl_2026_000423,2026,2026-07,forecast,2026-07-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-07-01:423
hbgl_2026_000424,2026,2026-09,forecast,2026-09-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-09-01:424
hbgl_2026_000425,2026,2026-10,forecast,2026-10-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-10-01:425
hbgl_2026_000426,2026,2026-12,forecast,2026-12-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-12-01:426
hbgl_2026_000427,2026,2026-11,forecast,2026-11-01,TWH - PERSONAL,TWH - Personal,budget,expense,-47.97,SGD,-47.97,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-11-01:427
hbgl_2026_000428,2026,2026-06,forecast,2026-06-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-06-01:428
hbgl_2026_000429,2026,2026-07,forecast,2026-07-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-07-01:429
hbgl_2026_000430,2026,2026-06,forecast,2026-06-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-06-01:430
hbgl_2026_000431,2026,2026-05,forecast,2026-05-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-05-01:431
hbgl_2026_000432,2026,2026-05,forecast,2026-05-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-05-01:432
hbgl_2026_000433,2026,2026-04,forecast,2026-04-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-04-01:433
hbgl_2026_000434,2026,2026-07,forecast,2026-07-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-07-01:434
hbgl_2026_000435,2026,2026-04,forecast,2026-04-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-04-01:435
hbgl_2026_000436,2026,2026-09,forecast,2026-09-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-09-01:436
hbgl_2026_000437,2026,2026-08,forecast,2026-08-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-08-01:437
hbgl_2026_000438,2026,2026-08,forecast,2026-08-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-08-01:438
hbgl_2026_000439,2026,2026-09,forecast,2026-09-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-09-01:439
hbgl_2026_000440,2026,2026-10,forecast,2026-10-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-10-01:440
hbgl_2026_000441,2026,2026-10,forecast,2026-10-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-10-01:441
hbgl_2026_000442,2026,2026-11,forecast,2026-11-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-11-01:442
hbgl_2026_000443,2026,2026-12,forecast,2026-12-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-47.97,SGD,-47.97,SGD,,,homebudget_sync,hb_gl:2026-12-01:443
hbgl_2026_000444,2026,2026-11,forecast,2026-11-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-11-01:444
hbgl_2026_000445,2026,2026-12,forecast,2026-12-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,47.97,SGD,47.97,SGD,,,homebudget_sync,hb_gl:2026-12-01:445
hbgl_2026_000446,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-03-09:446
hbgl_2026_000447,2026,2026-05,forecast,2026-05-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-05-09:447
hbgl_2026_000448,2026,2026-04,forecast,2026-04-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-04-09:448
hbgl_2026_000449,2026,2026-06,forecast,2026-06-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-06-09:449
hbgl_2026_000450,2026,2026-07,forecast,2026-07-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-07-09:450
hbgl_2026_000451,2026,2026-10,forecast,2026-10-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-10-09:451
hbgl_2026_000452,2026,2026-08,forecast,2026-08-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-08-09:452
hbgl_2026_000453,2026,2026-09,forecast,2026-09-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-09-09:453
hbgl_2026_000454,2026,2026-12,forecast,2026-12-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-12-09:454
hbgl_2026_000455,2026,2026-11,forecast,2026-11-09,TWH - PERSONAL,TWH - Personal,budget,expense,-14.11,SGD,-14.11,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-11-09:455
hbgl_2026_000456,2026,2026-05,forecast,2026-05-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-05-09:456
hbgl_2026_000457,2026,2026-04,forecast,2026-04-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-04-09:457
hbgl_2026_000458,2026,2026-05,forecast,2026-05-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-05-09:458
hbgl_2026_000459,2026,2026-04,forecast,2026-04-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-04-09:459
hbgl_2026_000460,2026,2026-06,forecast,2026-06-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-06-09:460
hbgl_2026_000461,2026,2026-06,forecast,2026-06-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-06-09:461
hbgl_2026_000462,2026,2026-08,forecast,2026-08-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-08-09:462
hbgl_2026_000463,2026,2026-07,forecast,2026-07-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-07-09:463
hbgl_2026_000464,2026,2026-07,forecast,2026-07-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-07-09:464
hbgl_2026_000465,2026,2026-08,forecast,2026-08-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-08-09:465
hbgl_2026_000466,2026,2026-09,forecast,2026-09-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-09-09:466
hbgl_2026_000467,2026,2026-10,forecast,2026-10-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-10-09:467
hbgl_2026_000468,2026,2026-09,forecast,2026-09-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-09-09:468
hbgl_2026_000469,2026,2026-10,forecast,2026-10-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-10-09:469
hbgl_2026_000470,2026,2026-11,forecast,2026-11-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-11-09:470
hbgl_2026_000471,2026,2026-12,forecast,2026-12-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-12-09:471
hbgl_2026_000472,2026,2026-12,forecast,2026-12-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-12-09:472
hbgl_2026_000473,2026,2026-11,forecast,2026-11-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-11-09:473
hbgl_2026_000474,2026,2026-01,actual,2026-01-01,TWH IRS USD,IRS,credit,balance,0.00,USD,0.00,SGD,,,homebudget_sync,hb_gl:2026-01-01:474
hbgl_2026_000475,2026,2026-01,actual,2026-01-01,TWH SILVER BULLION USD,Silver Bullions,external,balance,0.00,USD,0.00,SGD,,,homebudget_sync,hb_gl:2026-01-01:475
hbgl_2026_000476,2026,2026-01,actual,2026-01-01,TWH CREDIT,TWH Credit,credit,balance,0.00,SGD,0.00,SGD,,,homebudget_sync,hb_gl:2026-01-01:476
hbgl_2026_000477,2026,2026-01,actual,2026-01-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-70.74,SGD,-70.74,SGD,,,homebudget_sync,hb_gl:2026-01-01:477
hbgl_2026_000478,2026,2026-01,actual,2026-01-02,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-12.45,SGD,-12.45,SGD,,,homebudget_sync,hb_gl:2026-01-02:478
hbgl_2026_000479,2026,2026-01,actual,2026-01-01,TWH - PERSONAL,TWH - Personal,budget,expense,-70.74,SGD,-70.74,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-01:479
hbgl_2026_000480,2026,2026-01,actual,2026-01-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,70.74,SGD,70.74,SGD,,,homebudget_sync,hb_gl:2026-01-01:480
hbgl_2026_000481,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,expense,-12.45,SGD,-12.45,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-02:481
hbgl_2026_000482,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,transfer_in,12.45,SGD,12.45,SGD,,,homebudget_sync,hb_gl:2026-01-02:482
hbgl_2026_000483,2026,2026-01,actual,2026-01-02,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-500.00,SGD,-500.00,SGD,,,homebudget_sync,hb_gl:2026-01-02:483
hbgl_2026_000484,2026,2026-01,actual,2026-01-02,TWH CASH SGD,Cash TWH SGD,cash,transfer_in,500.00,SGD,500.00,SGD,,,homebudget_sync,hb_gl:2026-01-02:484
hbgl_2026_000485,2026,2026-01,actual,2026-01-02,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_in,5246.26,SGD,5246.26,SGD,,,homebudget_sync,hb_gl:2026-01-02:485
hbgl_2026_000486,2026,2026-01,actual,2026-01-02,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-5246.26,SGD,-5246.26,SGD,,,homebudget_sync,hb_gl:2026-01-02:486
hbgl_2026_000487,2026,2026-01,actual,2026-01-02,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-23.26,SGD,-23.26,SGD,,,homebudget_sync,hb_gl:2026-01-02:487
hbgl_2026_000488,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,transfer_in,23.26,SGD,23.26,SGD,,,homebudget_sync,hb_gl:2026-01-02:488
hbgl_2026_000489,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-01-02:489
hbgl_2026_000490,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,expense,-19.26,SGD,-19.26,SGD,21 project: MCFPipe,10 project,homebudget_sync,hb_gl:2026-01-02:490
hbgl_2026_000491,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,expense,-130.00,SGD,-130.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-01-02:491
hbgl_2026_000492,2026,2026-01,actual,2026-01-02,TWH - PERSONAL,TWH - Personal,budget,transfer_in,130.00,SGD,130.00,SGD,,,homebudget_sync,hb_gl:2026-01-02:492
hbgl_2026_000493,2026,2026-01,actual,2026-01-02,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-130.00,SGD,-130.00,SGD,,,homebudget_sync,hb_gl:2026-01-02:493
hbgl_2026_000494,2026,2026-01,actual,2026-01-03,TWH - PERSONAL,TWH - Personal,budget,expense,-257.12,SGD,-257.12,SGD,10 family gifts,12 discretionary,homebudget_sync,hb_gl:2026-01-03:494
hbgl_2026_000495,2026,2026-01,actual,2026-01-03,TWH AMAZON USD,TWH Amazon,cash,transfer_in,38.50,USD,48.65,SGD,,,homebudget_sync,hb_gl:2026-01-03:495
hbgl_2026_000496,2026,2026-01,actual,2026-01-03,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-49.50,SGD,-49.50,SGD,,,homebudget_sync,hb_gl:2026-01-03:496
hbgl_2026_000497,2026,2026-01,actual,2026-01-03,TWH - PERSONAL,TWH - Personal,budget,expense,49.50,SGD,49.50,SGD,10 family gifts,12 discretionary,homebudget_sync,hb_gl:2026-01-03:497
hbgl_2026_000498,2026,2026-01,actual,2026-01-04,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-35.37,SGD,-35.37,SGD,,,homebudget_sync,hb_gl:2026-01-04:498
hbgl_2026_000499,2026,2026-01,actual,2026-01-04,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.79,SGD,-16.79,SGD,,,homebudget_sync,hb_gl:2026-01-04:499
hbgl_2026_000500,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,expense,-6.00,SGD,-6.00,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-01-04:500
hbgl_2026_000501,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,expense,-46.16,SGD,-46.16,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-04:501
hbgl_2026_000502,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,transfer_in,35.37,SGD,35.37,SGD,,,homebudget_sync,hb_gl:2026-01-04:502
hbgl_2026_000503,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.79,SGD,16.79,SGD,,,homebudget_sync,hb_gl:2026-01-04:503
hbgl_2026_000504,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,expense,-45.63,SGD,-45.63,SGD,08 professional services,09 discretionary,homebudget_sync,hb_gl:2026-01-04:504
hbgl_2026_000505,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,expense,-1331.86,SGD,-1331.86,SGD,09 travel,12 discretionary,homebudget_sync,hb_gl:2026-01-04:505
hbgl_2026_000506,2026,2026-01,actual,2026-01-04,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-1377.49,SGD,-1377.49,SGD,,,homebudget_sync,hb_gl:2026-01-04:506
hbgl_2026_000507,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,transfer_in,1377.49,SGD,1377.49,SGD,,,homebudget_sync,hb_gl:2026-01-04:507
hbgl_2026_000508,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,expense,-36.44,SGD,-36.44,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-05:508
hbgl_2026_000509,2026,2026-01,actual,2026-01-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-36.44,SGD,-36.44,SGD,,,homebudget_sync,hb_gl:2026-01-05:509
hbgl_2026_000510,2026,2026-01,actual,2026-01-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-67.14,SGD,-67.14,SGD,,,homebudget_sync,hb_gl:2026-01-05:510
hbgl_2026_000511,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,36.44,SGD,36.44,SGD,,,homebudget_sync,hb_gl:2026-01-05:511
hbgl_2026_000512,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,67.14,SGD,67.14,SGD,,,homebudget_sync,hb_gl:2026-01-05:512
hbgl_2026_000513,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,expense,-67.14,SGD,-67.14,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-05:513
hbgl_2026_000514,2026,2026-01,actual,2026-01-04,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_in,25.00,SGD,25.00,SGD,,,homebudget_sync,hb_gl:2026-01-04:514
hbgl_2026_000515,2026,2026-01,actual,2026-01-04,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-25.00,SGD,-25.00,SGD,,,homebudget_sync,hb_gl:2026-01-04:515
hbgl_2026_000516,2026,2026-01,actual,2026-01-03,TWH - PERSONAL,TWH - Personal,budget,transfer_in,79.68,SGD,79.68,SGD,,,homebudget_sync,hb_gl:2026-01-03:516
hbgl_2026_000517,2026,2026-01,actual,2026-01-03,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-79.68,SGD,-79.68,SGD,,,homebudget_sync,hb_gl:2026-01-03:517
hbgl_2026_000518,2026,2026-01,actual,2026-01-03,TWH - PERSONAL,TWH - Personal,budget,expense,-54.68,SGD,-54.68,SGD,13 socializing,09 discretionary,homebudget_sync,hb_gl:2026-01-03:518
hbgl_2026_000519,2026,2026-01,actual,2026-01-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.65,SGD,-13.65,SGD,,,homebudget_sync,hb_gl:2026-01-05:519
hbgl_2026_000520,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,expense,-28.80,SGD,-28.80,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-06:520
hbgl_2026_000521,2026,2026-01,actual,2026-01-06,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-15.40,SGD,-15.40,SGD,,,homebudget_sync,hb_gl:2026-01-06:521
hbgl_2026_000522,2026,2026-01,actual,2026-01-06,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-28.80,SGD,-28.80,SGD,,,homebudget_sync,hb_gl:2026-01-06:522
hbgl_2026_000523,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,expense,-15.40,SGD,-15.40,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-06:523
hbgl_2026_000524,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,expense,-13.65,SGD,-13.65,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-05:524
hbgl_2026_000525,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,transfer_in,28.80,SGD,28.80,SGD,,,homebudget_sync,hb_gl:2026-01-06:525
hbgl_2026_000526,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,transfer_in,15.40,SGD,15.40,SGD,,,homebudget_sync,hb_gl:2026-01-06:526
hbgl_2026_000527,2026,2026-01,actual,2026-01-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.65,SGD,13.65,SGD,,,homebudget_sync,hb_gl:2026-01-05:527
hbgl_2026_000528,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,expense,-80.00,SGD,-80.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-06:528
hbgl_2026_000529,2026,2026-01,actual,2026-01-06,TWH - PERSONAL,TWH - Personal,budget,transfer_in,80.00,SGD,80.00,SGD,,,homebudget_sync,hb_gl:2026-01-06:529
hbgl_2026_000530,2026,2026-01,actual,2026-01-06,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-80.00,SGD,-80.00,SGD,,,homebudget_sync,hb_gl:2026-01-06:530
hbgl_2026_000531,2026,2026-01,actual,2026-01-13,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-01-13:531
hbgl_2026_000532,2026,2026-01,actual,2026-01-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,25.00,SGD,25.00,SGD,,,homebudget_sync,hb_gl:2026-01-13:532
hbgl_2026_000533,2026,2026-01,actual,2026-01-13,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-25.00,SGD,-25.00,SGD,,,homebudget_sync,hb_gl:2026-01-13:533
hbgl_2026_000534,2026,2026-01,actual,2026-01-08,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.15,SGD,13.15,SGD,,,homebudget_sync,hb_gl:2026-01-08:534
hbgl_2026_000535,2026,2026-01,actual,2026-01-07,TWH - PERSONAL,TWH - Personal,budget,expense,-13.45,SGD,-13.45,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-01-07:535
hbgl_2026_000536,2026,2026-01,actual,2026-01-08,TWH - PERSONAL,TWH - Personal,budget,expense,-13.15,SGD,-13.15,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-01-08:536
hbgl_2026_000537,2026,2026-01,actual,2026-01-08,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.15,SGD,-13.15,SGD,,,homebudget_sync,hb_gl:2026-01-08:537
hbgl_2026_000538,2026,2026-01,actual,2026-01-07,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.45,SGD,-13.45,SGD,,,homebudget_sync,hb_gl:2026-01-07:538
hbgl_2026_000539,2026,2026-01,actual,2026-01-07,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.45,SGD,13.45,SGD,,,homebudget_sync,hb_gl:2026-01-07:539
hbgl_2026_000540,2026,2026-01,actual,2026-01-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.45,SGD,13.45,SGD,,,homebudget_sync,hb_gl:2026-01-09:540
hbgl_2026_000541,2026,2026-01,actual,2026-01-09,TWH - PERSONAL,TWH - Personal,budget,expense,-13.45,SGD,-13.45,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-01-09:541
hbgl_2026_000542,2026,2026-01,actual,2026-01-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.45,SGD,-13.45,SGD,,,homebudget_sync,hb_gl:2026-01-09:542
hbgl_2026_000543,2026,2026-01,actual,2026-01-08,TWH - PERSONAL,TWH - Personal,budget,expense,-70.00,SGD,-70.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-08:543
hbgl_2026_000544,2026,2026-01,actual,2026-01-08,TWH - PERSONAL,TWH - Personal,budget,expense,-70.00,SGD,-70.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-01-08:544
hbgl_2026_000545,2026,2026-01,actual,2026-01-09,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-140.00,SGD,-140.00,SGD,,,homebudget_sync,hb_gl:2026-01-09:545
hbgl_2026_000546,2026,2026-01,actual,2026-01-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,140.00,SGD,140.00,SGD,,,homebudget_sync,hb_gl:2026-01-09:546
hbgl_2026_000547,2026,2026-01,actual,2026-01-10,TWH - PERSONAL,TWH - Personal,budget,expense,-49.22,SGD,-49.22,SGD,01 groceries,01 food,homebudget_sync,hb_gl:2026-01-10:547
hbgl_2026_000548,2026,2026-01,actual,2026-01-10,TWH - PERSONAL,TWH - Personal,budget,transfer_in,49.22,SGD,49.22,SGD,,,homebudget_sync,hb_gl:2026-01-10:548
hbgl_2026_000549,2026,2026-01,actual,2026-01-10,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-49.22,SGD,-49.22,SGD,,,homebudget_sync,hb_gl:2026-01-10:549
hbgl_2026_000550,2026,2026-01,actual,2026-01-10,TWH - PERSONAL,TWH - Personal,budget,transfer_in,12.25,SGD,12.25,SGD,,,homebudget_sync,hb_gl:2026-01-10:550
hbgl_2026_000551,2026,2026-01,actual,2026-01-10,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-12.25,SGD,-12.25,SGD,,,homebudget_sync,hb_gl:2026-01-10:551
hbgl_2026_000552,2026,2026-01,actual,2026-01-10,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-20.98,SGD,-20.98,SGD,,,homebudget_sync,hb_gl:2026-01-10:552
